count,hate_speech,offensive_language,neither,class,tweet
3,3,0,0,0,Critics who haven't achieved anything love to pull others down. 🇮🇳
3,0,0,3,2,BREAKING: Family time is the best time. Cherish every moment with loved ones. (1/2)
3,0,0,3,2,On set for the new project. Long day ahead.
3,0,0,3,2,On set for the new project. Long day ahead. #India
3,3,0,0,0,media creating stories out of nothing. focus on real issues please. 🇮🇳
3,0,0,3,2,grateful for all the love and support from fans! you make it all worthwhile ❤️ (1/2)
3,3,0,0,0,BREAKING: Media creating stories out of nothing. Focus on real issues please.
3,0,3,0,1,trolls need to get a life. spreading negativity won't affect my journey. (1/2)
3,0,3,0,1,BREAKING: Nepotism debate again? Let's talk about talent and hard work instead. - via official handle
3,0,0,3,2,On set for the new project. Long day ahead. #India
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance.
3,0,0,3,2,"RT MENTIONHERE: RT MENTIONHERE: Fitness is not about being better than someone else, it's about being better than you used to be."
3,0,3,0,1,RT MENTIONHERE: Trolls need to get a life.. Spreading negativity won't affect my journey..
3,0,0,3,2,Rehearsals going well. Performance next week. #India
3,0,3,0,1,Critics who haven't achieved anything love to pull others down. #India
3,3,0,0,0,Media creating stories out of nothing. Focus on real issues please.
3,0,0,3,2,"Fitness is not about being better than someone else, it's about being better than you used to be. (1/2) 🔥"
3,0,3,0,1,RT MENTIONHERE: Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,3,0,1,NEPOTISM DEBATE AGAIN? LET'S TALK ABOUT TALENT AND HARD WORK INSTEAD.
3,0,0,3,2,New movie releasing soon! Can't wait for you all to see it. #Cinema
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. 🇮🇳
3,0,3,0,1,Media creating stories out of nothing.. Focus on real issues please.. 🇮🇳
3,0,0,3,2,On set for the new project. Long day ahead. 🇮🇳 🔥
3,0,0,3,2,ON SET FOR THE NEW PROJECT. LONG DAY AHEAD. 🇮🇳
3,0,3,0,1,RT MENTIONHERE: Critics who haven't achieved anything love to pull others down.
3,0,3,0,1,📢 Critics who haven't achieved anything love to pull others down.
3,0,3,0,1,RT MENTIONHERE: Critics who haven't achieved anything love to pull others down..
3,0,3,0,1,RT MENTIONHERE: Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,BREAKING: GRATEFUL FOR ALL THE LOVE AND SUPPORT FROM FANS! YOU MAKE IT ALL WORTHWHILE ❤️
3,3,0,0,0,MEDIA CREATING STORIES OUT OF NOTHING. FOCUS ON REAL ISSUES PLEASE. MENTIONHERE
3,0,0,3,2,Rehearsals going well. Performance next week. 🇮🇳
3,0,0,3,2,rehearsals going well. performance next week.
3,0,0,3,2,BREAKING: Supporting education for underprivileged children. Every child deserves a chance.
3,0,0,3,2,BREAKING: ON SET FOR THE NEW PROJECT. LONG DAY AHEAD.
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. #India
3,0,0,3,2,Supporting education for underprivileged children. Every child deserves a chance. - via official handle
3,0,0,3,2,RT MENTIONHERE: Rehearsals going well. Performance next week.
3,0,0,3,2,RT MENTIONHERE: BLESSED TO WORK WITH SUCH TALENTED PEOPLE. EVERY DAY IS A LEARNING EXPERIENCE.
3,0,0,3,2,RT MENTIONHERE: Thank you for making our film a blockbuster! Your love means everything.
3,0,0,3,2,GRATEFUL FOR ALL THE LOVE AND SUPPORT FROM FANS! YOU MAKE IT ALL WORTHWHILE ❤️ MENTIONHERE
3,0,0,3,2,BREAKING: Blessed to work with such talented people. Every day is a learning experience. 🇮🇳
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. MENTIONHERE
3,0,3,0,1,People judge without knowing the full story. Truth always prevails. 🇮🇳
3,0,3,0,1,trolls need to get a life. spreading negativity won't affect my journey. (1/2)
3,0,0,3,2,Thank you for making our film a blockbuster! Your love means everything.. - via official handle
3,0,0,3,2,meeting with the production team today. (1/2)
3,0,0,3,2,On set for the new project. Long day ahead. - via official handle
3,0,0,3,2,"MUSIC, SPORTS, CINEMA - ART UNITES US ALL. PROUD TO BE PART OF THIS INDUSTRY."
3,3,0,0,0,People judge without knowing the full story. Truth always prevails. 🇮🇳 #Trending
3,0,0,3,2,📢 Blessed to work with such talented people. Every day is a learning experience.
3,0,3,0,1,BREAKING: People judge without knowing the full story. Truth always prevails. MENTIONHERE
3,0,3,0,1,📢 Trolls need to get a life. Spreading negativity won't affect my journey.
3,0,0,3,2,"BREAKING: Dream big, work hard, stay humble. Success follows dedication. MENTIONHERE"
3,0,0,3,2,RT MENTIONHERE: Blessed to work with such talented people. Every day is a learning experience. 🇮🇳
3,0,0,3,2,breaking: airport looks. heading to the next shoot location.
3,0,3,0,1,Nepotism debate again? Let's talk about talent and hard work instead. 🇮🇳
