Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
,0,0,0,0,-1,MENTIONHERE. Allen and Gail - you will like it - see you both soon!
,0,0,0,0,-1,Everybody wants to see and talk to Dennis Rodman - he will be on Celebrity Apprentice tonight at 9.
,0,0,0,0,-1,MENTIONHERE. Thanks!
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE thank you for supporting the #wwe back in the early days and now can't wait to see you inducted MENTIONHERE"""
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE what are your thoughts for being selected into the #2013 Hall of Fame for MENTIONHERE. A great honor!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE it's still publishing?"" Barely!"
,0,0,0,0,-1,MENTIONHERE. Great advice!
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE It's all about jealousy. You should just ignore their false reporting."" But I'd rather expose them as losers!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Esquire is irrelevant, mo one reads it anymore and no one cares."" True!"
,0,0,0,0,-1,MENTIONHERE. True and thanks John!
,0,0,0,0,-1,Really bad article about me in the dying (or dead) Esquire Magazine. Totally false - lots of hatred. When will this boring magazine close?
,0,0,0,0,-1,"""MENTIONHERE: How comes MENTIONHERE notices everyone but me and my tweets to him! Read my tweets sir! Big fan. your my idol."" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: Would love to get a reply from MENTIONHERE Huge fan of The Celebrity Apprentice and supporter of Mr. Trump. Thanks!"
,0,0,0,0,-1,"""MENTIONHERE: you're such a role model i'm a big fan MENTIONHERE"" Thanks Eduardo!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I wanna be noticed by the next president of the good ol' US of A any chance of that?"" Yes!"
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I can't wait for the big show tomorrow. I've had it circled on the calendar for months."" Great Blake!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Praying for you to have a blessed week Mr. Trump"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE - Mr.Trump, looking forward to your show .. Love it ."" Thanks Mia."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE should run for president next election RT #Trump4Prez"" Thanks for such nice words."
,0,0,0,0,-1,"""MENTIONHERE: Can't wait for MENTIONHERE Celebrity Apprentice tomorrow! Love it!!"" Thanks S."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE youre responding to everyone else BUT me don"" Not anymore Nicole, thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE who's Chris Jackson?"" A total loser but a loyal follower!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE needs to next US president!!"" Thanks Josh."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I can't wait for the MENTIONHERE tomorrow!!!!!"" Thanks Mike."
,0,0,0,0,-1,MENTIONHERE. Thanks Rich.
,0,0,0,0,-1,MENTIONHERE. Thanks Matt.
,0,0,0,0,-1,MENTIONHERE. Thanks Janise!
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE can't wait for Celebrity MENTIONHERE tomorrow!! #bestshowonTV #yourefired #Trump4Prez"" Thanks S."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Mr. Trump, I loved when you called into the Howard Stern show. It was so real and insightful!"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE I'm with trump!"" Thanks!"
,0,0,0,0,-1,Is Chris Jackson as dumb as I hear - but I still like that he follows me like a good little soldier!
,0,0,0,0,-1,MENTIONHERE. Thanks Vincent!
,0,0,0,0,-1,MENTIONHERE. Thanks for the nice words Irv!
,0,0,0,0,-1,"""MENTIONHERE: I do wish people would stop RT-ing Piers Morgan. A life without Piers in it is a much better life"" Wrong!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Other than yourself - what's the ONE reason why I should watch #CelebApprentice this season??"" Gary B."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Hate MENTIONHERE and bill Maher. Love ya Donald. Lets buy some property together. Great deals here in Fla"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE just purchased a few Trump ties. Great styling!"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE just purchased a few Trump ties. Great styling!"""
,0,0,0,0,-1,MENTIONHERE. Thanks Kevin.Trump Doral will soon be the best in the U.S.
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,MENTIONHERE. Thanks!
,0,0,0,0,-1,"Remember, Bill Maher praised the animals who took down the World Trade Center and was fired by ABC. DROPMENTIONHERE until dopey Bill is canned!"
,0,0,0,0,-1,MENTIONHERE. GREAT!
,0,0,0,0,-1,MENTIONHERE
,0,0,0,0,-1,Everyone should cancel HBO until they fire low life dummy Bill Maher! Get going now and feel good about yourself!
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE how much would it take for you to make out with Rosie O'Donnell?"" One trillion, at least!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Celebrity Apprentice is not just great entertainment, its also schooling for the business world."" Thanks!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Mr. Trump will you be at Doral next week so I can shake your hand again on the 5th tee?"" Yes!"
,0,0,0,0,-1,MENTIONHERE. Thank you - very nice (and true)!
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Mr. Trump I just love your show. I have seen every season!! Thanks it is great entertainment! Julie Wind"" Love"
,0,0,0,0,-1,Joseph Kennedy is really being used by Venezuela and Hugo C. in oil commercial!
,0,0,0,0,-1,"RT MENTIONHERE: Get ready, MENTIONHERE fans! MENTIONHERE promises plenty of mean and nasty action..URLHERE"
,0,0,0,0,-1,"MENTIONHERE Thanks Kayla, enjoy."
,0,0,0,0,-1,"If people knew how hard I worked to get my mastery, it wouldn't seem so wonderful at all. -- Michelangelo"
,0,0,0,0,-1,Champion MENTIONHERE loves being on the other side of the table in the Boardroom. She leaves no punches out in MENTIONHERE!
,0,0,0,0,-1,??tay confident even when something bad happens. It is just a bump in the road. It will pass.????Think Big
,0,0,0,0,-1,MENTIONHERE Thanks Rose.
,0,0,0,0,-1,Who would have thought that an MENTIONHERE champion would return to compete? MENTIONHERE returns to All-Star MENTIONHERE...
,0,0,0,0,-1,Only the Obama WH can get away with attacking Bob Woodward.
,0,0,0,0,-1,Today marks the one year anniversary of MENTIONHERE?? passing. Andrew?? mission & legacy still lives on. MENTIONHERE
,0,0,0,0,-1,"Due to popular demand, MENTIONHERE returns to the 13th season of All-Star MENTIONHERE. Lisa's fans won't be disappointed!"
,0,0,0,0,-1,"We should leave Afghanistan immediately. No more wasted lives. If we have to go back in, we go in hard & quick. Rebuild the US first."
,0,0,0,0,-1,Continued success is built on building a brand people know will deliver. Unless you??e MENTIONHERE. Then you just blame the Tea Party.
,0,0,0,0,-1,Newly minted diplomat MENTIONHERE is a completely different competitor in All-Star MENTIONHERE. Dennis is a legend!
,0,0,0,0,-1,"Remember, this Sunday I am also featured on MENTIONHERE at 8PM, right before the premiere of All-Star MENTIONHERE MENTIONHERE likes me!"
,0,0,0,0,-1,"""Donald Trump returns to the 'Apprentice' boardroom"" URLHERE via MENTIONHERE"
,0,0,0,0,-1,"MENTIONHERE Thanks, enjoy!"
,0,0,0,0,-1,"Pay attention to details. If you don't know every aspect of what you're doing, you're setting yourself up for some big surprises."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE just book Trump Las Vegas, for a few nights vacation with my kids (15,13,10). Will we like it?"" Yes, is great!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE The Apprentice.Great show!"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE your opponents can't compete against the ratings machine that you are."" Thanks, very nice!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE mark Burnett is an ep on apprentice and the job. Your Producer is also your opponent?"" Don't care,love to win"
,0,0,0,0,-1,"I am happy that ""The Job"" on CBS, the 16th. knockoff of the Apprentice, was just cancelled. I love to see my opponents lose (not nice)!"
,0,0,0,0,-1,MENTIONHERE
,0,0,0,0,-1,"Our wild man Dennis Rodman, big in the news re North Korea, will be on and watching Celebrity Apprentice on Sunday night!"
,0,0,0,0,-1,"By popular request, I will be live tweeting during Celebrity Apprentice (Sunday 9 P.M.)."
,0,0,0,0,-1,Thanks Matthew!
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE who should they looking at?"" I would tell@ CNN if they were smart enough to ask!"
,0,0,0,0,-1,It is going to be a long and tough road to turn around CNN - they are looking at the wrong people!
,0,0,0,0,-1,"Erin Burnett, who has no ratings on CNN in prime time, now wants more money to move to the morning slot. MENTIONHERE should say ""no way""."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE awe, get better fast little one.xoxoxo"" Thanks Roxanne."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE do you think #JodiArias is guilty?"" Yes, no doubt"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Did you ever think #TheApprentice would be the ratings machine it is for so long?"" No, but who ever knows."
,0,0,0,0,-1,Thank you - so nice.
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I love love love Mr. Trump he is my hero "" Thanks."
,0,0,0,0,-1,MENTIONHERE Thanks Rob and good luck.
,0,0,0,0,-1,"MENTIONHERE Good work, Pam."
,0,0,0,0,-1,MENTIONHERE Thank you.
,0,0,0,0,-1,MENTIONHERE Thanks Jacqueline.
,0,0,0,0,-1,"Do not go where the path may lead, go instead where there is no path and leave a trail. --Ralph Waldo Emerson"
,0,0,0,0,-1,"As China is built on corporate espionage, currency manipulation & cheap labor, its economy is a ticking time bomb URLHERE"
,0,0,0,0,-1,Are you a Democrat running in a race you should lose? Get MENTIONHERE to run an ad against you and you will win.
,0,0,0,0,-1,MENTIONHERE Thank you.
,0,0,0,0,-1,MENTIONHERE Thanks Tessa.
,0,0,0,0,-1,You haven?? seen fireworks until you see MENTIONHERE & MENTIONHERE go at it again! Let?? just say it?? no happy reunion?_
,0,0,0,0,-1,"""Donald Trump Explains Why He Called Django Unchained 'Racist' In Tweet"" URLHERE via MENTIONHERE"
,0,0,0,0,-1,"Over the years, I've discovered that for a brand to build, the people surrounding it have to work exceptionally well together."
,0,0,0,0,-1,"One good aspect of the Obama depression is that it will separate the winners from the losers. If you can make it now, you deserve it!"
,0,0,0,0,-1,"Remember, no one ever said success was easy.Good luck doesn?? come overnight.But if u work hard & love it, u will find success & luck."
,0,0,0,0,-1,I am very proud of MENTIONHERE?? performance in the record 13th season of All-Star MENTIONHERE. Watch.
,0,0,0,0,-1,"Everyone is excited for MENTIONHERE?? return to All-Star MENTIONHERE. Be warned, this time Gary is even more insane!"
,0,0,0,0,-1,Be sure to watch ??he History of WrestleMania??on MENTIONHERE. My interview explains how I supported the event early on. I'm proud of it.
,0,0,0,0,-1,"""Donald Trump Returns For 'All-Star Celebrity Apprentice'"" URLHERE via MENTIONHERE"
,0,0,0,0,-1,"Via MENTIONHERE: ""Donald Trump returns to the 'Apprentice' boardroom"" URLHERE"
,0,0,0,0,-1,MENTIONHERE Swing hard.
,0,0,0,0,-1,"??o succeed, one must be creative and persistent.??- John H. Johnson"
,0,0,0,0,-1,"""Being the best requires full-time attention and application.????Midas Touch"
,0,0,0,0,-1,MENTIONHERE MENTIONHERE MENTIONHERE Thanks M.
,0,0,0,0,-1,"MENTIONHERE Wow--very nice, thanks."
,0,0,0,0,-1,MENTIONHERE Thanks and good luck.
,0,0,0,0,-1,MENTIONHERE Thank you.
,0,0,0,0,-1,MENTIONHERE Sikorsky 76
,0,0,0,0,-1,MENTIONHERE MENTIONHERE Wrong--not even close!
,0,0,0,0,-1,MENTIONHERE True!
,0,0,0,0,-1,MENTIONHERE Thanks Gaby.
,0,0,0,0,-1,MENTIONHERE True!
,0,0,0,0,-1,MENTIONHERE Mostly my father.
,0,0,0,0,-1,"MENTIONHERE This Sunday, March 3rd, at 9 PM EST on MENTIONHERE"
,0,0,0,0,-1,MENTIONHERE 7 months.
,0,0,0,0,-1,MENTIONHERE MENTIONHERE I fully understand that side of the argument.
,0,0,0,0,-1,MENTIONHERE Happy Birthday & enjoy NYC.
,0,0,0,0,-1,MENTIONHERE Happy Birthday.
,0,0,0,0,-1,".MENTIONHERE, MENTIONHERE, and the rest of your favorites are back! All-Star MENTIONHERE premieres Sunday... URLHERE"
,0,0,0,0,-1,.MENTIONHERE and me at a press event for All-Star MENTIONHERE earlier today at MENTIONHERE.... URLHERE
,0,0,0,0,-1,Karl Rove?? ads are the worst in political history!
,0,0,0,0,-1,Karl Rove?? stupid ad made Ashley Judd hot??ow everybody is talking about her.
,0,0,0,0,-1,Ashley Judd has just thanked Karl Rove for all the attention he has given her??nreal!??ow stupid can we get?
,0,0,0,0,-1,"If Mitch McConnell wants to win his election, he?? better get rid of jinxed Karl Rove and fast..."
,0,0,0,0,-1,... Rove?? ad campaign has made Ashley Judd a totally credible candidate. Be careful Mitch!
,0,0,0,0,-1,"How come nobody mentions that the Nielsen Ratings of the Apprentice, after 12 seasons-- as shown by Howard Stern --totally blow away..."
,0,0,0,0,-1,... the ratings of Shark Tank. Everyone was hitting on me until the numbers came in??nd now??ead silence!
,0,0,0,0,-1,MENTIONHERE Thanks Davis.
,0,0,0,0,-1,MENTIONHERE Many people have said that.
,0,0,0,0,-1,MENTIONHERE MENTIONHERE MENTIONHERE Not much!
,0,0,0,0,-1,MENTIONHERE MENTIONHERE MENTIONHERE Thanks.
,0,0,0,0,-1,"The government will spend over $3.8T this year. The sequester is a pittance of the outlays, less than 2%. Where?? the problem?"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE where do you find the time? and energy? any special diet"" Just have no choice but to move forward."
,0,0,0,0,-1,"Isn?? it ironic that President Obama, of all people, is pushing for ??niversal background checks?!'"
,0,0,0,0,-1,MENTIONHERE MENTIONHERE Thanks.
,0,0,0,0,-1,MENTIONHERE Thanks Ed.
,0,0,0,0,-1,MENTIONHERE True!
,0,0,0,0,-1,MENTIONHERE I will.
,0,0,0,0,-1,MENTIONHERE There is none.
,0,0,0,0,-1,MENTIONHERE Interesting.
,0,0,0,0,-1,MENTIONHERE MENTIONHERE True and thanks.
,0,0,0,0,-1,MENTIONHERE Fantastic.
,0,0,0,0,-1,MENTIONHERE MENTIONHERE Excellent.
,0,0,0,0,-1,MENTIONHERE Thanks Scott.
,0,0,0,0,-1,MENTIONHERE Thanks.
,0,0,0,0,-1,What is wrong with the MENTIONHERE? Now they want to give all authority on the sequester cuts to Obama URLHERE Pathetic.
,0,0,0,0,-1,"There was a major diplomatic breakthrough yesterday w/the White House, Iran & China. All celebrated Chuck Hagel being voted in as SOD."
,0,0,0,0,-1,The Trump Doral's MENTIONHERE is Florida?? premiere golf-tournament. I'll be there! Tickets available here:URLHERE
,0,0,0,0,-1,My MENTIONHERE show interview with MENTIONHERE discussing the fierce competition in All-Star MENTIONHERE
,0,0,0,0,-1,My interview w/ MENTIONHERE on MENTIONHERE discussing MENTIONHERE's bangs & All-Star MENTIONHERE URLHERE
,0,0,0,0,-1,"Via MENTIONHERE: ""Donald Trump announced for WWE Hall of Fame"" URLHERE"
,0,0,0,0,-1,"Flashback: ""Donald Trump: $200M plan for Doral"" URLHERE via MENTIONHERE. Trump Doral's MENTIONHERE is one week away!"
,0,0,0,0,-1,Is everything ok over there MENTIONHERE? I actually got some good press from them today.
,0,0,0,0,-1,MENTIONHERE Hopefully he will not destroy Scotland.
,0,0,0,0,-1,MENTIONHERE Thanks and good luck.
,0,0,0,0,-1,MENTIONHERE Great! Just won five-star ratings for hotel and restaurant from Forbes Travel Guide.
,0,0,0,0,-1,MENTIONHERE Made a mistake but will recover.
,0,0,0,0,-1,MENTIONHERE Yes and thanks.
,0,0,0,0,-1,MENTIONHERE Great architect!
,0,0,0,0,-1,MENTIONHERE I often ask that question myself.
,0,0,0,0,-1,MENTIONHERE True and thanks.
,0,0,0,0,-1,Everyone loves TV?? darling MENTIONHERE. But wait until you see her tough & competitive side in the upcoming MENTIONHERE!
,0,0,0,0,-1,My MENTIONHERE interview with MENTIONHERE discussing the new season of All-Star MENTIONHERE URLHERE
,0,0,0,0,-1,"""Must-see morning clip: Donald Trump addresses Lil Wayne tweet and 'Celebrity Apprentice'""URLHERE via MENTIONHERE"
,0,0,0,0,-1,Great news - MENTIONHERE has fully recovered and will be back on MENTIONHERE this coming Monday. Barbara is wonderful!
,0,0,0,0,-1,"Via MENTIONHERE: ""Donald Trump promises 'tough and mean and nasty' 'Celebrity Apprentice'""URLHERE"
,0,0,0,0,-1,"The Pope should not have resigned??e should have lived it out. It hurts him, it hurts the church..."
,0,0,0,0,-1,...and says something is seriously wrong. He will never go down as great!
,0,0,0,0,-1,.MENTIONHERE and me at the MENTIONHERE this morning. URLHERE
,0,0,0,0,-1,Was photo bombed yesterday by a wise guy when I left the set of MENTIONHERE...
,0,0,0,0,-1,"?_..Guy in front asked for picture- said he was the biggest fan, never saw the guy in back."
,0,0,0,0,-1,"MENTIONHERE MENTIONHERE I win, no contest!"
,0,0,0,0,-1,"""Go confidently in the direction of your dreams. Live the life you have imagined."" -- Henry David Thoreau"
,0,0,0,0,-1,"Many people have commented that my fragrance, ??uccess?? is the best scent & lasts the longest. Try it & let me know what you think!"
,0,0,0,0,-1,"MENTIONHERE I will--thanks--""Success"" is fantastic."
,0,0,0,0,-1,MENTIONHERE MENTIONHERE Thanks Terry.
,0,0,0,0,-1,"MENTIONHERE MENTIONHERE They usually put the leftovers on Friday, like Shark Tank."
,0,0,0,0,-1,MENTIONHERE Amy is terrific!
,0,0,0,0,-1,MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE True!
,0,0,0,0,-1,MENTIONHERE MENTIONHERE Thanks--very nice.
,0,0,0,0,-1,MENTIONHERE Thanks Laura--found out via your twitter!
,0,0,0,0,-1,MENTIONHERE Thanks Kim.
,0,0,0,0,-1,MENTIONHERE Sunday March 3rd on MENTIONHERE at 9 PM EST
,0,0,0,0,-1,".MENTIONHERE??he next time you have a rally MENTIONHERE??, try getting 12 people instead of 11??t would be much more effective!"
,0,0,0,0,-1,MENTIONHERE Thanks Bryon.
,0,0,0,0,-1,"MENTIONHERE Wow, what a great honor--thanks."
,0,0,0,0,-1,Heading over toMENTIONHERE and Michael re. Apprentice!
,0,0,0,0,-1,MENTIONHERE MENTIONHERE MENTIONHERE MENTIONHERE He's great!
,0,0,0,0,-1,MENTIONHERE MENTIONHERE Vince is fantastic!
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I had a look round Trump International Golf Course in Aberdeenshire, Scotland. It is Stunning."" Thanks"
,0,0,0,0,-1,Just did Howard Stern Show-great time. Now doing The Today Show with Ivanka. ENJOY!
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE just bought a Trump series mattress.... Awesome and exactly what you expect from Trump."" Thanks"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I read your books, and I think America would do itself a favor to elect you as President."" Thanks."
,0,0,0,0,-1,MENTIONHERE
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE can't wait to watch the best show ever!! #theapprentice"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Can't wait for Apprentice to start up again , i have watched Every Season #yourfired"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE you should run for president!"" Thanks,very nice!"
,0,0,0,0,-1,"""MENTIONHERE: I wish MENTIONHERE would teach me all his little secrets to success"" Good idea!"
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Donald I watched you on Fallon. I love you and always have. How bout a tweet back :)"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE You are a person someone should aspire to be #dedication #commitment"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE on MENTIONHERE tomorrow morning is going to be great. Donald is such an entertaining interview."" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE 2016... Running for President? #Trump2016"" Thanks."
,0,0,0,0,-1,MENTIONHERE
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE your the man Donald . #Trump16"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: .MENTIONHERE, I emulated you for a speech in 8th grade. I look up to you. #htm #purduecal #accredited"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE great appearance!"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: favorite family will always be the trumps MENTIONHERE"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE The all star MENTIONHERE looks awesome from the clip I just watched on MENTIONHERE!!!"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: Donald is a stud. On Late Night w/ Jimmy Fallon tonight, he was sharp as a tack. MENTIONHERE"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: One of my favorite celeb that I follow is definitely MENTIONHERE, hands down #success #truth"" Thanks."
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE awwww... I freakin love celeb apprentice and MENTIONHERE & MENTIONHERE"" Thanks."
,0,0,0,0,-1,MENTIONHERE. Great and thanks.
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE Proud of you, bruh."" Thanks!"
,0,0,0,0,-1,Will be on Howard Stern at 6.45 A.M. and the Today Show at 8.00 A.M.
,0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE I'll be watching! Break a Leg!"" Thanks."
,0,0,0,0,-1,I'll bet Jimmy Fallon gets great ratings tonight!
,0,0,0,0,-1,Jimmy Fallon show will be great tonight - I'm on!
,0,0,0,0,-1,"Why does@ Bill O'Reilly keep putting Karl Rove on his show-a total waste of time. Rove spent $400, 000, 000 and didn't win a race-pathetic!"
,0,0,0,0,-1,On Jimmy Fallon tonight.
,0,0,0,0,-1,Dopey MENTIONHERE still owes me $5M for charity. I hope he pays up before MENTIONHERE fires him--which will happen!
,0,0,0,0,-1,MENTIONHERE Wind turbines are a disaster!
,0,0,0,0,-1,MENTIONHERE Thanks Bryan.
,0,0,0,0,-1,MENTIONHERE MENTIONHERE Great!
,0,0,0,0,-1,"Looking forward to the MENTIONHERE at Trump Doral next week, 3.6.-3.10. Can?? wait to meet the attendees. #WGCDoral"
,0,0,0,0,-1,".MENTIONHERE must be doing something right if MENTIONHERE, sadly rated ??he 4th ugliest celebrity??according to MENTIONHERE, is attacking him."
,0,0,0,0,-1,You have to feel bad for the Democrat Senators. They don?? want Hagel either. Just following Obama?? orders.
,0,0,0,0,-1,The ruling MENTIONHERE consultant class of losers like MENTIONHERE have no respect for the Tea Party. They do this at their own peril!
,0,0,0,0,-1,"""But why shouldn't I speak out? Don't you speak out in this country?"" - George Steinbrenner"
,0,0,0,0,-1,There is no comparison between MENTIONHERE and Shark Tank in the ratings. The Apprentice beats Shark Tank hands... URLHERE
,0,0,0,0,-1,Just a few more days until the 13th season of All-Star MENTIONHERE premieres. Be sure to tune in this Sunday at 9PM on MENTIONHERE. Big!
,0,0,0,0,-1,"""Donald Trump Reviews Oscars: Django 'Racist,' Ceremony 'Boring,' Set 'Tacky'..."" URLHERE via MENTIONHERE"
,0,0,0,0,-1,"MENTIONHERE Be passionate about your work, focus, and never give up."
,0,0,0,0,-1,"Country music star MENTIONHERE returns to All-Star MENTIONHERE. Competing for MENTIONHERE, Trace is great!"
,0,0,0,0,-1,I will be on MENTIONHERE tonight. Always have a good time with MENTIONHERE. Now we know he will get high ratings tonight.
,0,0,0,0,-1,"One of the reasons, I assume, I was inducted into the MENTIONHERE Hall of Fame is that Vince McMahon and I have the all time highest ratings..."
,0,0,0,0,-1,... and pay per view records with ??attle of the Billionaires??in Detroit. It was a wild day!
,0,0,0,0,-1,It is a great honor for me to be inducted into the MENTIONHERE Hall of Fame. This will take place on April 6...
,0,0,0,0,-1,"... at Madison Square Garden followed by a ceremony with 80,000 people at MetLife Stadium, Wrestlemania."
,0,0,0,0,-1,"Thanks Go Angelo, people are now really aware of my ties, shirts, and cuff links at Macy's-"
,0,0,0,0,-1,".....you keep forgetting to mention the fragrance, ""Success""!"
,0,0,0,0,-1,"A certain whack job, Go Angelo, who doesn't have a life- spends his time hopelessly attacking me re: Macy's...."
,0,0,0,0,-1,"..... I wonder if Angelo has a job or is on assistance. In any event, I'm sure he is a nice guy!"
,0,0,0,0,-1,When employees are working at home they can never have the same cohesivness as working together as a group...
,0,0,0,0,-1,"... Also, if they??e at home who the hell knows what they??e doing (a second job maybe)."
,0,0,0,0,-1,Now I know that Yahoo is in good hands. It took great courage for MENTIONHERE to take away the right of employees to work at home.
,0,0,0,0,-1,"""Donald Trump: Yahoo, Marissa Mayer Are Right; Employees Should Not Work From Home"" URLHERE via MENTIONHERE"
,0,0,0,0,-1,Via MENTIONHERE: ??onald Trump to Be Inducted into WWE Hall of Fame??ttp://bit.ly/YVi1vA?
,0,0,0,0,-1,"Via MENTIONHERE:""Donald Trump to be inducted into WWE Hall of Fame"" URLHERE"
,0,0,0,0,-1,"""Lord, grant that I may always desire more than I can accomplish."" - Michelangelo"
,0,0,0,0,-1,RT MENTIONHERE: MENTIONHERE Thanks for all the inspirational quotes. Helping encourage this young entrepreneur. :)
,0,0,0,0,-1,"""Set your sights and aim high. You never know what you can achieve until you focus on achieving it."" - Midas Touch"
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,MENTIONHERE. Great!
,0,0,0,0,-1,MENTIONHERE. My honor!
,0,0,0,0,-1,MENTIONHERE. No!
,0,0,0,0,-1,The United States better address China's exchange rate before they steal our country and it is too late! China is laughing at us.
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,MENTIONHERE. No but thanks.
,0,0,0,0,-1,MENTIONHERE. Interesting and thanks.
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,Shark Tank is a dead Friday night filler compared to the Apprentice which has been number one show for week in the T. V. ratings!
,0,0,0,0,-1,MENTIONHERE. Thanks.
,0,0,0,0,-1,MENTIONHERE. Thanks David.
,0,0,0,0,-1,"Wow, I was just informed that I'm being inducted into the MENTIONHERE Hall of Fame-- a great honor -- 4/6/13 at MENTIONHERE- URLHERE"
,0,0,0,0,-1,RT MENTIONHERE: Good to hear MENTIONHERE is on board.GOP is the party of free enterprise.Join us as we innovate:URLHERE
,0,0,0,0,-1,China is buying gas fields in Texas URLHERE & stealing our corporate secrets...
,0,0,0,0,-1,... & all Obama is concerned about stopping them doing is buying wind farms URLHERE
,0,0,0,0,-1,Obama is finally stopping the Chinese from buying something in America ??windfarms URLHERE What a joke!
,0,0,0,0,-1,Our leaders are terrible. The government spends over $50B a day. It can?? find cuts for less than 2 days of spending?! Sad!
,0,0,0,0,-1,The countdown is on. The 13th season of All-Star MENTIONHERE premieres this Sunday March 3rd at 9PM EST on MENTIONHERE. Big!
,0,0,0,0,-1,"All-Star MENTIONHERE features the return of MENTIONHERE. La Toya is tough, smart and a super competitor. Watch out!"
,0,0,0,0,-1,The $85B sequester is just 2% of Obama's $3.5T record deficit spending budget. Our leaders are ruining our children's future.
,0,0,0,0,-1,Must read column by Bob Woodward explaining how Obama pushed for sequestration & promised no tax increase URLHERE
,0,0,0,0,-1,"Obama is making speeches excoriating the Republicans, and they never answer back. Why aren?? they fighting?"
